id,diedAt,country
HA0720,721,MACROREG-MAGHRIB
HA0721,721,MACROREG-SARABIA
HA0722,727,MACROREG-ARABIA
HA0722,727,MACROREG-EGYPT
HA0723,728,MACROREG-RUM
HA0723,728,MACROREG-SYRIA
HA0724,728,MACROREG-IRAQ
HA0724,728,MACROREG-SYRIA
HA0725,728,MACROREG-SYRIA
HA0726,730,MACROREG-ANDALUS
HA0727,731,MACROREG-SARABIA
HA0730,733,MACROREG-SYRIA
HA0731,732,MACROREG-RUM
HA0732,732,MACROREG-IRAN
HA0733,733,MACROREG-EGYPT
HA0735,737,MACROREG-IRAQ
HA0736,738,MACROREG-SYRIA
HA0737,748,MACROREG-MAWARANNAHR
HA0738,738,MACROREG-SYRIA
HA0739,739,MACROREG-ANDALUS
HA0739,739,MACROREG-SYRIA
HA0740,744,MACROREG-EGYPT
HA0740,744,MACROREG-RUM
HA0741,745,MACROREG-RUM
HA0742,747,MACROREG-ANDALUS
HA0743,749,MACROREG-EGYPT
HA0744,749,MACROREG-EGYPT
HA0745,749,MACROREG-EGYPT
HA0745,749,MACROREG-SYRIA
HA0746,750,MACROREG-IRAN
HA0747,751,MACROREG-ANDALUS
HA0747,751,MACROREG-SYRIA
HA0748,753,MACROREG-EGYPT
HA0750,756,MACROREG-EGYPT
HA0750,756,MACROREG-SYRIA
HA0751,757,MACROREG-EGYPT
HA0752,759,MACROREG-MAGHRIB
HA0753,763,MACROREG-ANDALUS
HA0754,762,MACROREG-EGYPT
HA0755,765,MACROREG-SYRIA
HA0756,767,MACROREG-SARABIA
HA0758,768,MACROREG-SARABIA
HA0759,769,MACROREG-EGYPT
HA0760,770,MACROREG-ANDALUS
HA0761,770,MACROREG-EGYPT
HA0761,770,MACROREG-SYRIA
HA0762,771,MACROREG-SYRIA
HA0763,772,MACROREG-ARABIA
HA0763,772,MACROREG-EGYPT
HA0765,776,MACROREG-ANDALUS
HA0766,777,MACROREG-IRAQ
HA0767,779,MACROREG-ANDALUS
HA0770,780,MACROREG-MAGHRIB
HA0771,782,MACROREG-EGYPT
HA0771,782,MACROREG-SYRIA
HA0774,785,MACROREG-ANDALUS
HA0776,783,MACROREG-SYRIA
HA0777,788,MACROREG-MAGHRIB
HA0777,788,MACROREG-SYRIA
HA0779,790,MACROREG-SYRIA
HA0781,791,MACROREG-SYRIA
HA0783,794,MACROREG-EGYPT
HA0785,795,MACROREG-SYRIA
HA0787,798,MACROREG-ARABIA
HA0787,798,MACROREG-RUM
HA0788,801,MACROREG-SYRIA
HA0789,810,MACROREG-MAGHRIB
HA0791,801,MACROREG-EGYPT
HA0792,803,MACROREG-ARABIA
HA0792,803,MACROREG-MAWARANNAHR
HA0794,805,MACROREG-SYRIA
HA0796,810,MACROREG-MAGHRIB
HA0797,808,MACROREG-EGYPT
HA0798,809,MACROREG-EGYPT
HA0800,810,MACROREG-RUM
HA0802,811,MACROREG-EGYPT
HA0803,812,MACROREG-EGYPT
HA0804,814,MACROREG-EGYPT
HA0804,814,MACROREG-SYRIA
HA0805,815,MACROREG-SYRIA
HA0806,815,MACROREG-SARABIA
HA0807,815,MACROREG-SYRIA
HA0808,815,MACROREG-IRAN
HA0809,816,MACROREG-SYRIA
HA0810,816,MACROREG-SYRIA
HA0812,819,MACROREG-EGYPT
HA0813,820,MACROREG-SYRIA
HA0814,820,MACROREG-EGYPT
HA0815,821,MACROREG-EGYPT
HA0819,822,MACROREG-ARABIA
HA0819,822,MACROREG-SYRIA
HA0820,826,MACROREG-EGYPT
HA0820,826,MACROREG-IRAQ
HA0822,827,MACROREG-IRAN
HA0823,830,MACROREG-SYRIA
HA0826,833,MACROREG-EGYPT
HA0828,835,MACROREG-EGYPT
HA0829,835,MACROREG-EGYPT
HA0831,838,MACROREG-EGYPT
HA0832,839,MACROREG-SARABIA
HA0834,840,MACROREG-ARABIA
HA0835,840,MACROREG-SARABIA
HA0836,840,MACROREG-EGYPT
HA0837,841,MACROREG-IRAQ
HA0839,842,MACROREG-EGYPT
HA0840,844,MACROREG-EGYPT
HA0840,844,MACROREG-IRAQ
HA0840,844,MACROREG-SYRIA
HA0841,841,MACROREG-SARABIA
HA0842,841,MACROREG-SYRIA
HA0843,844,MACROREG-SYRIA
HA0844,845,MACROREG-EGYPT
HA0845,848,MACROREG-INDIA
HA0845,848,MACROREG-IRAN
HA0846,848,MACROREG-EGYPT
HA0847,850,MACROREG-EGYPT
HA0848,851,MACROREG-SYRIA
HA0849,852,MACROREG-EGYPT
HA0849,852,MACROREG-SYRIA
HA0850,854,MACROREG-MAWARANNAHR
HA0851,854,MACROREG-RUM
HA0851,854,MACROREG-SYRIA
HA0852,854,MACROREG-RUM
HA0853,858,MACROREG-EGYPT
HA0854,859,MACROREG-RUM
HA0856,860,MACROREG-RUM
HA0857,860,MACROREG-SYRIA
HA0858,862,MACROREG-SYRIA
HA0860,803,MACROREG-RUM
HA0861,862,MACROREG-EGYPT
HA0862,863,MACROREG-IRAN
HA0866,870,MACROREG-RUM
HA0867,870,MACROREG-IRAQ
HA0867,870,MACROREG-SYRIA
HA0868,870,MACROREG-SYRIA
HA0869,872,MACROREG-EGYPT
HA0870,872,MACROREG-SYRIA
HA0871,872,MACROREG-EGYPT
HA0872,875,MACROREG-ARABIA
HA0873,875,MACROREG-ARABIA
HA0873,875,MACROREG-EGYPT
HA0874,876,MACROREG-EGYPT
HA0874,876,MACROREG-SYRIA
HA0875,893,MACROREG-SYRIA
HA0877,889,MACROREG-SYRIA
HA0878,884,MACROREG-SYRIA
HA0879,885,MACROREG-SYRIA
HA0880,887,MACROREG-ARABIA
HA0880,887,MACROREG-RUM
HA0881,885,MACROREG-EGYPT
HA0882,887,MACROREG-EGYPT
HA0883,888,MACROREG-ARABIA
HA0883,888,MACROREG-EGYPT
HA0884,889,MACROREG-SYRIA
HA0885,890,MACROREG-EGYPT
HA0887,893,MACROREG-RUM
HA0888,893,MACROREG-EGYPT
HA0889,893,MACROREG-SARABIA
HA0890,895,MACROREG-INDIA
HA0891,895,MACROREG-MAGHRIB
HA0892,897,MACROREG-MAGHRIB
HA0893,899,MACROREG-MAGHRIB
HA0896,900,MACROREG-MAWARANNAHR
HA0897,912,MACROREG-RUM
HA0898,905,MACROREG-IRAQ
HA0899,905,MACROREG-EGYPT
HA0900,910,MACROREG-RUM
HA0901,912,MACROREG-SYRIA
HA0902,914,MACROREG-MAGHRIB
HA0903,915,MACROREG-SYRIA
HA0905,916,MACROREG-IRAN
HA0906,919,MACROREG-SYRIA
HA0907,922,MACROREG-ARABIA
HA0908,923,MACROREG-EGYPT
HA0909,927,MACROREG-RUM
HA0910,929,MACROREG-SARABIA
HA0911,930,MACROREG-EGYPT
HA0912,930,MACROREG-SARABIA
HA0913,930,MACROREG-ANDALUS
HA0914,930,MACROREG-IRAQ
HA0916,931,MACROREG-EGYPT
HA0917,940,MACROREG-RUM
HA0918,932,MACROREG-EGYPT
HA0919,940,MACROREG-IRAN
HA0921,944,MACROREG-RUM
HA0922,940,MACROREG-EGYPT
HA0922,940,MACROREG-MAGHRIB
HA0923,947,MACROREG-RUM
HA0924,948,MACROREG-ARABIA
HA0925,963,MACROREG-RUM
HA0927,945,MACROREG-SYRIA
HA0928,948,MACROREG-ARABIA
HA0928,948,MACROREG-SYRIA
HA0929,950,MACROREG-RUM
HA0931,953,MACROREG-RUM
HA0931,953,MACROREG-SYRIA
HA0932,966,MACROREG-IRAN
HA0933,968,MACROREG-RUM
HA0934,968,MACROREG-RUM
HA0935,0,MACROREG-ARABIA
HA0935,0,MACROREG-EGYPT
HA0936,970,MACROREG-ARABIA
HA0937,971,MACROREG-RUM
HA0939,970,MACROREG-IRAN
HA0940,971,MACROREG-RUM
HA0942,971,MACROREG-RUM
HA0942,971,MACROREG-SYRIA
HA0943,972,MACROREG-ARABIA
HA0945,973,MACROREG-EGYPT
HA0946,974,MACROREG-ARABIA
HA0947,977,MACROREG-IRAN
HA0949,980,MACROREG-ARABIA
HA0949,980,MACROREG-EGYPT
HA0949,980,MACROREG-IRAQ
HA0951,977,MACROREG-RUM
HA0952,978,MACROREG-RUM
HA0952,978,MACROREG-SYRIA
HA0953,979,MACROREG-EGYPT
HA0954,979,MACROREG-SYRIA
HA0955,980,MACROREG-IRAQ
HA0956,983,MACROREG-SYRIA
HA0958,983,MACROREG-RUM
HA0959,986,MACROREG-RUM
HA0960,988,MACROREG-RUM
HA0961,988,MACROREG-RUM
HA0962,990,MACROREG-EGYPT
HA0963,996,MACROREG-RUM
HA0964,991,MACROREG-RUM
HA0965,992,MACROREG-RUM
HA0966,993,MACROREG-IRAQ
HA0967,994,MACROREG-MAWARANNAHR
HA0967,994,MACROREG-RUM
HA0968,994,MACROREG-EGYPT
HA0970,1000,MACROREG-RUM
HA0971,1003,MACROREG-INDIA
HA0971,1003,MACROREG-IRAN
HA0972,996,MACROREG-INDIA
HA0973,999,MACROREG-RUM
HA0974,999,MACROREG-EGYPT
HA0975,1001,MACROREG-MAGHRIB
HA0976,1006,MACROREG-RUM
HA0978,1003,MACROREG-MAGHRIB
HA0979,1003,MACROREG-EGYPT
HA0980,1003,MACROREG-SYRIA
HA0982,1007,MACROREG-EGYPT
HA0983,1008,MACROREG-RUM
HA0984,1010,MACROREG-RUM
HA0985,1011,MACROREG-RUM
HA0986,1013,MACROREG-IRAN
HA0986,1013,MACROREG-MAGHRIB
HA0988,1041,MACROREG-ARABIA
HA0988,1041,MACROREG-SYRIA
HA0989,1015,MACROREG-IRAN
HA0990,1015,MACROREG-SYRIA
HA0991,1015,MACROREG-MAGHRIB
HA0992,1015,MACROREG-INDIA
HA0993,1016,MACROREG-INDIA
HA0993,1016,MACROREG-IRAN
HA0994,1017,MACROREG-SYRIA
HA0995,1021,MACROREG-EGYPT
HA0996,1021,MACROREG-MAGHRIB
HA0997,1022,MACROREG-MAGHRIB
HA0998,1024,MACROREG-RUM
HA0999,1025,MACROREG-SYRIA
HA1001,1028,MACROREG-ARABIA
HA1001,1028,MACROREG-EGYPT
HA1002,1027,MACROREG-RUM
HA1003,1030,MACROREG-INDIA
HA1004,1032,MACROREG-EGYPT
HA1005,1032,MACROREG-MAGHRIB
HA1007,1033,MACROREG-RUM
HA1008,1033,MACROREG-RUM
HA1009,1033,MACROREG-ARABIA
HA1010,1304,MACROREG-ANDALUS
HA1011,1040,MACROREG-RUM
HA1013,1307,MACROREG-SARABIA
HA1014,1038,MACROREG-ANDALUS
HA1015,1040,MACROREG-IRAQ
HA1015,1040,MACROREG-RUM
HA1016,1041,MACROREG-EGYPT
HA1016,1041,MACROREG-MAGHRIB
HA1017,1043,MACROREG-RUM
HA1018,1044,MACROREG-EGYPT
HA1019,1044,MACROREG-ARABIA
HA1019,1044,MACROREG-SARABIA
HA1020,1044,MACROREG-SARABIA
HA1021,1045,MACROREG-EGYPT
HA1023,1050,MACROREG-SARABIA
HA1025,1053,MACROREG-RUM
HA1026,1045,MACROREG-SYRIA
HA1028,1047,MACROREG-ARABIA
HA1029,1048,MACROREG-EGYPT
HA1030,1019,MACROREG-ARABIA
HA1030,1019,MACROREG-SYRIA
HA1031,1051,MACROREG-IRAN
HA1031,1051,MACROREG-RUM
HA1032,1052,MACROREG-SARABIA
HA1033,1053,MACROREG-SYRIA
HA1034,1060,MACROREG-RUM
HA1035,1061,MACROREG-SARABIA
HA1036,1056,MACROREG-SYRIA
HA1037,1057,MACROREG-RUM
HA1038,1058,MACROREG-INDIA
HA1039,1058,MACROREG-RUM
HA1040,1062,MACROREG-MAGHRIB
HA1041,1065,MACROREG-SARABIA
HA1042,1066,MACROREG-ARABIA
HA1043,1067,MACROREG-RUM
HA1044,1069,MACROREG-EGYPT
HA1045,1070,MACROREG-RUM
HA1046,1070,MACROREG-EGYPT
HA1047,1070,MACROREG-RUM
HA1048,1071,MACROREG-ARABIA
HA1049,1080,MACROREG-SARABIA
HA1050,1071,MACROREG-ANDALUS
HA1050,1071,MACROREG-MAGHRIB
HA1051,1075,MACROREG-SARABIA
HA1052,1080,MACROREG-EGYPT
HA1053,1101,MACROREG-EGYPT
HA1054,1085,MACROREG-RUM
HA1055,1086,MACROREG-EGYPT
HA1056,1090,MACROREG-RUM
HA1057,1093,MACROREG-RUM
HA1057,1093,MACROREG-SYRIA
HA1058,1094,MACROREG-EGYPT
HA1058,1094,MACROREG-RUM
HA1059,1095,MACROREG-INDIA
HA1060,1086,MACROREG-SYRIA
HA1061,1087,MACROREG-SARABIA
HA1062,1091,MACROREG-SARABIA
HA1063,1092,MACROREG-SARABIA
HA1064,1093,MACROREG-RUM
HA1066,1096,MACROREG-MAGHRIB
HA1067,1099,MACROREG-IRAN
HA1067,1099,MACROREG-IRAQ
HA1068,1096,MACROREG-EGYPT
HA1070,1097,MACROREG-RUM
HA1071,1097,MACROREG-EGYPT
HA1072,1098,MACROREG-ARABIA
HA1072,1098,MACROREG-EGYPT
HA1072,1098,MACROREG-SYRIA
HA1073,1100,MACROREG-MAGHRIB
HA1075,1100,MACROREG-IRAQ
HA1076,1100,MACROREG-SARABIA
HA1077,1100,MACROREG-RUM
HA1078,1105,MACROREG-RUM
HA1078,1105,MACROREG-SYRIA
HA1079,1100,MACROREG-SYRIA
HA1080,1101,MACROREG-RUM
HA1082,1106,MACROREG-RUM
HA1083,1112,MACROREG-ARABIA
HA1083,1112,MACROREG-RUM
HA1085,1109,MACROREG-MAGHRIB
HA1087,1111,MACROREG-RUM
HA1090,1100,MACROREG-ARABIA
HA1091,1116,MACROREG-SARABIA
HA1093,1117,MACROREG-RUM
HA1094,1130,MACROREG-ARABIA
HA1095,1115,MACROREG-SYRIA
HA1096,1116,MACROREG-ARABIA
HA1096,1116,MACROREG-EGYPT
HA1097,1118,MACROREG-EGYPT
HA1099,1120,MACROREG-RUM
HA1100,1120,MACROREG-RUM
HA1101,1123,MACROREG-RUM
HA1102,1120,MACROREG-MAGHRIB
HA1102,1120,MACROREG-SYRIA
HA1103,1122,MACROREG-RUM
HA1104,1123,MACROREG-EGYPT
HA1105,1123,MACROREG-RUM
HA1106,1124,MACROREG-RUM
HA1106,1124,MACROREG-SYRIA
HA1109,1126,MACROREG-SYRIA
HA1111,1129,MACROREG-MAGHRIB
HA1112,1130,MACROREG-INDIA
HA1115,1134,MACROREG-ARABIA
HA1116,1136,MACROREG-RUM
HA1117,1142,MACROREG-RUM
HA1118,1135,MACROREG-ARABIA
HA1119,1135,MACROREG-RUM
HA1120,1136,MACROREG-EGYPT
HA1120,1136,MACROREG-RUM
HA1121,1143,MACROREG-SYRIA
HA1122,1143,MACROREG-RUM
HA1123,1145,MACROREG-RUM
HA1124,1150,MACROREG-IRAQ
HA1125,1146,MACROREG-ANDALUS
HA1125,1146,MACROREG-MAGHRIB
HA1127,1150,MACROREG-RUM
HA1128,1150,MACROREG-MAGHRIB
HA1129,1151,MACROREG-EGYPT
HA1130,1152,MACROREG-RUM
HA1132,1152,MACROREG-RUM
HA1135,1155,MACROREG-INDIA
HA1135,1155,MACROREG-IRAN
HA1136,1155,MACROREG-ANDALUS
HA1137,1156,MACROREG-MAGHRIB
HA1138,1157,MACROREG-IRAN
HA1140,1159,MACROREG-EGYPT
HA1141,1160,MACROREG-IRAN
HA1143,1161,MACROREG-RUM
HA1144,1162,MACROREG-ARABIA
HA1144,1162,MACROREG-RUM
HA1145,1163,MACROREG-SYRIA
HA1146,1163,MACROREG-ARABIA
HA1146,1163,MACROREG-IRAN
HA1146,1163,MACROREG-RUM
HA1147,1165,MACROREG-RUM
HA1148,1170,MACROREG-EGYPT
HA1148,1170,MACROREG-RUM
HA1149,1174,MACROREG-IRAN
HA1150,1168,MACROREG-ARABIA
HA1150,1168,MACROREG-EGYPT
HA1150,1168,MACROREG-RUM
HA1151,1166,MACROREG-RUM
HA1152,1169,MACROREG-EGYPT
HA1153,1172,MACROREG-SYRIA
HA1154,1173,MACROREG-SYRIA
HA1155,1179,MACROREG-RUM
HA1156,1179,MACROREG-ANDALUS
HA1156,1179,MACROREG-MAGHRIB
HA1157,1175,MACROREG-ARABIA
HA1157,1175,MACROREG-MAGHRIB
HA1159,1175,MACROREG-RUM
HA1160,1178,MACROREG-EGYPT
HA1161,1180,MACROREG-INDIA
HA1162,1180,MACROREG-RUM
HA1164,1182,MACROREG-RUM
HA1165,1186,MACROREG-EGYPT
HA1166,1184,MACROREG-RUM
HA1167,1188,MACROREG-EGYPT
HA1167,1188,MACROREG-MAGHRIB
HA1168,1181,MACROREG-EGYPT
HA1170,1188,MACROREG-EGYPT
HA1171,1189,MACROREG-SYRIA
HA1172,1190,MACROREG-ARABIA
HA1173,1189,MACROREG-EGYPT
HA1174,1192,MACROREG-SARABIA
HA1175,1192,MACROREG-RUM
HA1176,1197,MACROREG-RUM
HA1177,1197,MACROREG-RUM
HA1179,1198,MACROREG-RUM
HA1180,1197,MACROREG-EGYPT
HA1181,1197,MACROREG-EGYPT
HA1182,1198,MACROREG-RUM
HA1183,1201,MACROREG-EGYPT
HA1185,1208,MACROREG-RUM
HA1185,1208,MACROREG-SYRIA
HA1186,1209,MACROREG-SYRIA
HA1187,1205,MACROREG-RUM
HA1188,1218,MACROREG-RUM
HA1189,1209,MACROREG-EGYPT
HA1190,1210,MACROREG-IRAQ
HA1191,1212,MACROREG-EGYPT
HA1192,1217,MACROREG-RUM
HA1193,1221,MACROREG-EGYPT
HA1194,1222,MACROREG-RUM
HA1195,1213,MACROREG-EGYPT
HA1196,1214,MACROREG-RUM
HA1197,1215,MACROREG-RUM
HA1198,1222,MACROREG-IRAQ
HA1198,1222,MACROREG-RUM
HA1199,1224,MACROREG-RUM
HA1200,1224,MACROREG-RUM
HA1201,1226,MACROREG-EGYPT
HA1201,1226,MACROREG-SYRIA
HA1202,1229,MACROREG-RUM
HA1203,1230,MACROREG-MAGHRIB
HA1204,1230,MACROREG-SARABIA
HA1205,1231,MACROREG-EGYPT
HA1205,1231,MACROREG-RUM
HA1206,1231,MACROREG-IRAN
HA1206,1231,MACROREG-SARABIA
HA1207,1235,MACROREG-RUM
HA1208,1234,MACROREG-RUM
HA1209,1239,MACROREG-RUM
HA1210,1241,MACROREG-EGYPT
HA1211,1241,MACROREG-ARABIA
HA1212,1244,MACROREG-IRAN
HA1214,1246,MACROREG-RUM
HA1215,1247,MACROREG-RUM
HA1216,1248,MACROREG-RUM
HA1217,1250,MACROREG-INDIA
HA1218,1253,MACROREG-ARABIA
HA1219,1252,MACROREG-ARABIA
HA1219,1252,MACROREG-MAGHRIB
HA1219,1252,MACROREG-SARABIA
HA1221,1265,MACROREG-RUM
HA1222,1263,MACROREG-RUM
HA1223,1272,MACROREG-IRAN
HA1224,1199,MACROREG-SARABIA
HA1225,1257,MACROREG-RUM
HA1226,1260,MACROREG-ARABIA
HA1227,1269,MACROREG-RUM
HA1228,1270,MACROREG-RUM
HA1230,1286,MACROREG-ARABIA
HA1230,1286,MACROREG-RUM
HA1231,1275,MACROREG-RUM
HA1232,1278,MACROREG-ARABIA
HA1232,1278,MACROREG-RUM
HA1233,1281,MACROREG-ARABIA
HA1234,1277,MACROREG-INDIA
HA1234,1277,MACROREG-MAWARANNAHR
HA1235,1277,MACROREG-RUM
HA1237,1275,MACROREG-RUM
HA1238,1276,MACROREG-RUM
HA1239,1279,MACROREG-RUM
HA1240,1282,MACROREG-EGYPT
HA1241,1282,MACROREG-RUM
HA1243,1292,MACROREG-IRAN
HA1245,1294,MACROREG-RUM
HA1246,1298,MACROREG-IRAN
HA1247,1300,MACROREG-EGYPT
HA1249,1302,MACROREG-EGYPT
HA1250,1330,MACROREG-SYRIA
HA1252,1291,MACROREG-MAGHRIB
HA1253,1299,MACROREG-RUM
HA1254,1300,MACROREG-RUM
HA1255,1304,MACROREG-IRAN
HA1256,1304,MACROREG-ARABIA
HA1258,1305,MACROREG-EGYPT
HA1259,1305,MACROREG-RUM
HA1260,1306,MACROREG-RUM
HA1261,1305,MACROREG-RUM
HA1262,1308,MACROREG-RUM
HA1263,1307,MACROREG-IRAN
HA1263,1307,MACROREG-RUM
HA1264,1308,MACROREG-IRAQ
HA1266,1306,MACROREG-RUM
HA1267,1309,MACROREG-MAGHRIB
HA1268,1306,MACROREG-EGYPT
HA1269,1308,MACROREG-IRAQ
HA1269,1308,MACROREG-RUM
HA1270,1311,MACROREG-EGYPT
HA1271,1310,MACROREG-IRAQ
HA1271,1310,MACROREG-RUM
HA1272,1312,MACROREG-RUM
HA1274,1316,MACROREG-MAGHRIB
HA1274,1316,MACROREG-RUM
HA1275,1311,MACROREG-RUM
HA1276,1312,MACROREG-RUM
HA1277,1312,MACROREG-RUM
HA1278,1314,MACROREG-ARABIA
HA1279,1317,MACROREG-ARABIA
HA1279,1317,MACROREG-RUM
HA1280,1325,MACROREG-IRAQ
HA1280,1325,MACROREG-RUM
HA1281,1327,MACROREG-RUM
HA1282,300,MACROREG-IRAQ
HA1283,714,MACROREG-SARABIA
HA1284,858,MACROREG-RUM
HA1285,0,MACROREG-EGYPT
HA1285,0,MACROREG-RUM
HA1286,0,MACROREG-RUM
HA1287,925,MACROREG-IRAN
HA1289,584,MACROREG-SYRIA
HA1290,195,MACROREG-IRAQ
HA1292,206,MACROREG-MAWARANNAHR
HA1293,213,MACROREG-IRAN
HA1293,213,MACROREG-IRAQ
HA1294,235,MACROREG-IRAQ
HA1295,238,MACROREG-IRAN
HA1295,238,MACROREG-MAWARANNAHR
HA1297,247,MACROREG-IRAQ
HA1298,252,MACROREG-IRAQ
HA1300,295,MACROREG-IRAN
HA1301,303,MACROREG-IRAN
HA1302,251,MACROREG-IRAQ
HA1302,251,MACROREG-MAGHRIB
HA1305,304,MACROREG-EGYPT
HA1305,304,MACROREG-IRAQ
HA1307,311,MACROREG-ANDALUS
HA1309,320,MACROREG-EGYPT
HA1309,320,MACROREG-MAGHRIB
HA1310,325,MACROREG-EGYPT
HA1310,325,MACROREG-MAWARANNAHR
HA1311,342,MACROREG-MAWARANNAHR
HA1312,350,MACROREG-MAWARANNAHR
HA1315,405,MACROREG-ARABIA
HA1315,405,MACROREG-IRAN
HA1315,405,MACROREG-MAWARANNAHR
HA1316,440,MACROREG-ANDALUS
HA1317,460,MACROREG-SARABIA
HA1319,429,MACROREG-IRAN
HA1320,505,MACROREG-SARABIA
HA1322,639,MACROREG-ANDALUS
HA1322,639,MACROREG-EGYPT
HA1323,689,MACROREG-IRAN
HA1324,892,MACROREG-INDIA
HA1324,892,MACROREG-MAWARANNAHR
HA1325,711,MACROREG-EGYPT
HA1327,1100,MACROREG-RUM
HA1328,1071,MACROREG-RUM
HA1329,1090,MACROREG-RUM
HA1330,1115,MACROREG-SARABIA
HA1331,0,MACROREG-RUM
HA1333,943,MACROREG-SYRIA
HA1335,955,MACROREG-RUM
HA1336,1055,MACROREG-IRAQ
HA1337,1076,MACROREG-SARABIA
HA1338,1140,MACROREG-SYRIA
HA1339,1175,MACROREG-SARABIA
HA1340,1272,MACROREG-ARABIA
HA1341,1251,MACROREG-RUM
HA1342,1147,MACROREG-RUM
HA1343,1309,MACROREG-RUM
HA1346,213,MACROREG-MAGHRIB
HA1348,1287,MACROREG-INDIA
HA1350,0,MACROREG-IRAN
HA1352,357,MACROREG-EGYPT
HA1354,570,MACROREG-IRAN
HA1355,587,MACROREG-SYRIA
HA1356,600,MACROREG-IRAN
HA1358,606,MACROREG-EGYPT
HA1358,606,MACROREG-IRAQ
HA1358,606,MACROREG-SYRIA
HA1359,640,MACROREG-IRAN
HA1361,1116,MACROREG-ARABIA
HA1361,1116,MACROREG-EGYPT
HA1361,1116,MACROREG-RUM
HA1363,914,MACROREG-IRAN
HA1364,173,MACROREG-IRAQ
HA1365,127,MACROREG-IRAQ
HA1366,227,MACROREG-IRAQ
HA1368,192,MACROREG-IRAQ
HA1369,193,MACROREG-IRAQ
HA1370,211,MACROREG-IRAQ
HA1371,112,MACROREG-IRAQ
HA1372,332,MACROREG-IRAQ
HA1373,236,MACROREG-IRAN
HA1375,350,MACROREG-IRAQ
HA1376,264,MACROREG-EGYPT
HA1377,267,MACROREG-IRAN
HA1378,282,MACROREG-IRAQ
HA1379,320,MACROREG-IRAQ
HA1380,331,MACROREG-IRAQ
HA1381,346,MACROREG-IRAN
HA1382,356,MACROREG-ANDALUS
HA1384,384,MACROREG-ANDALUS
HA1385,385,MACROREG-IRAN
HA1386,393,MACROREG-IRAN
HA1386,393,MACROREG-MAWARANNAHR
HA1387,396,MACROREG-IRAN
HA1389,414,MACROREG-IRAN
HA1390,421,MACROREG-ANDALUS
HA1391,430,MACROREG-IRAN
HA1392,434,MACROREG-MAWARANNAHR
HA1393,455,MACROREG-ANDALUS
HA1394,509,MACROREG-IRAN
HA1395,531,MACROREG-IRAN
HA1396,445,MACROREG-IRAN
HA1397,448,MACROREG-MAWARANNAHR
HA1402,536,MACROREG-IRAN
HA1403,535,MACROREG-IRAN
HA1404,632,MACROREG-MAWARANNAHR
HA1405,603,MACROREG-IRAQ
HA1407,601,MACROREG-IRAN
HA1409,623,MACROREG-ANDALUS
HA1410,635,MACROREG-IRAN
HA1411,637,MACROREG-RUM
HA1412,646,MACROREG-MAGHRIB
HA1413,601,MACROREG-IRAQ
HA1414,677,MACROREG-IRAN
HA1415,652,MACROREG-EGYPT
HA1416,653,MACROREG-EGYPT
HA1416,653,MACROREG-SYRIA
HA1417,654,MACROREG-IRAQ
HA1417,654,MACROREG-SYRIA
HA1418,670,MACROREG-SYRIA
HA1419,676,MACROREG-SARABIA
HA1420,690,MACROREG-IRAQ
HA1421,699,MACROREG-EGYPT
HA1421,699,MACROREG-IRAQ
HA1423,716,MACROREG-SYRIA
HA1425,737,MACROREG-EGYPT
HA1426,756,MACROREG-IRAN
HA1427,755,MACROREG-EGYPT
HA1430,763,MACROREG-IRAQ
HA1431,771,MACROREG-ANDALUS
HA1432,771,MACROREG-ANDALUS
HA1433,774,MACROREG-IRAQ
HA1433,774,MACROREG-SYRIA
HA1436,778,MACROREG-SYRIA
HA1437,802,MACROREG-EGYPT
HA1438,804,MACROREG-SARABIA
HA1439,834,MACROREG-SARABIA
HA1440,837,MACROREG-SARABIA
HA1441,850,MACROREG-SYRIA
HA1442,862,MACROREG-RUM
HA1444,880,MACROREG-EGYPT
HA1445,852,MACROREG-SYRIA
HA1446,892,MACROREG-ARABIA
HA1446,892,MACROREG-RUM
HA1447,894,MACROREG-MAWARANNAHR
HA1448,899,MACROREG-RUM
HA1449,920,MACROREG-RUM
HA1450,930,MACROREG-IRAQ
HA1451,0,MACROREG-IRAN
HA1452,942,MACROREG-ARABIA
HA1452,942,MACROREG-IRAN
HA1453,1040,MACROREG-RUM
HA1456,1062,MACROREG-SYRIA
HA1457,1079,MACROREG-SARABIA
HA1458,1087,MACROREG-SARABIA
HA1459,1106,MACROREG-EGYPT
HA1459,1106,MACROREG-RUM
HA1460,1106,MACROREG-RUM
HA1461,1113,MACROREG-SYRIA
HA1462,1121,MACROREG-SYRIA
HA1463,1137,MACROREG-RUM
HA1464,1137,MACROREG-RUM
HA1465,1142,MACROREG-RUM
HA1467,1172,MACROREG-RUM
HA1468,1161,MACROREG-SYRIA
HA1469,1162,MACROREG-SYRIA
HA1470,1173,MACROREG-IRAN
HA1471,1173,MACROREG-RUM
HA1472,1164,MACROREG-SARABIA
HA1473,1182,MACROREG-ARABIA
HA1473,1182,MACROREG-EGYPT
HA1473,1182,MACROREG-RUM
HA1474,1192,MACROREG-RUM
HA1475,1195,MACROREG-RUM
HA1475,1195,MACROREG-SYRIA
HA1476,1193,MACROREG-RUM
HA1477,1205,MACROREG-RUM
HA1478,1214,MACROREG-RUM
HA1479,1278,MACROREG-RUM
HA1480,1292,MACROREG-RUM
HA1481,1330,MACROREG-MAGHRIB
HA1481,1330,MACROREG-RUM
