ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]	TAIF_404E212N_S	[40.40566, 21.21629]
KARAJ_495E338N_S	[49.54697, 33.88116]	HAMADHAN_485E347N_S	[48.57908, 34.77554]
KARAJ_495E338N_S	[49.54697, 33.88116]	ISBAHAN_516E326N_S	[51.65, 32.66855]
[33.88116, 49.54697]	[49.54697, 33.88116]	جراناباذ,Jibal	[49.797156620939695, 33.740512275360146]
[33.740512275360146, 49.797156620939695]	[49.797156620939695, 33.740512275360146]	ABTIA_500E336N_S	[50.046934451865226, 33.599865889392646]
[33.599865889392646, 50.046934451865226]	[50.046934451865226, 33.599865889392646]	JARBADHAQAN_502E333N_S	[50.29630633052927, 33.45922083772537]
[33.45922083772537, 50.29630633052927]	[50.29630633052927, 33.45922083772537]	QANUWAN_506E332N_S	[50.54527507591637, 33.31857711602362]
[33.31857711602362, 50.54527507591637]	[50.54527507591637, 33.31857711602362]	MARJWA-ZAHR_509E330N_S	[50.79384348844189, 33.17793471998976]
[33.17793471998976, 50.79384348844189]	[50.79384348844189, 33.17793471998976]	الماريين,Jibal	[51.04201435014856, 33.03729364536293]
[33.03729364536293, 51.04201435014856]	[51.04201435014856, 33.03729364536293]	ازميران,Jibal	[51.5367795687495, 32.75552703470467]
KARAJ_495E338N_S	[49.54697, 33.88116]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KARAJ_495E338N_S	[49.54697, 33.88116]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KARAJ_495E338N_S	[49.54697, 33.88116]	SURU_562E271N_S	[56.21348, 27.19067]
KARAJ_495E338N_S	[49.54697, 33.88116]	SURU_562E271N_S	[56.21348, 27.19067]
KARAJ_495E338N_S	[49.54697, 33.88116]	RAYY_515E356N_S	[51.50831, 35.62754]
TALLHUM_397E381N_S	[39.75447, 38.19784]	AMID_402E379N_S	[40.21323, 37.9151]
TALLHUM_397E381N_S	[39.75447, 38.19784]	SHIMSHAT_398E386N_S	[39.83119, 38.61412]
TALLHUM_397E381N_S	[39.75447, 38.19784]	MALATIN_383E383N_S	[38.35767, 38.35806]
TALLHUM_397E381N_S	[39.75447, 38.19784]	AKHLAT_425E387N_S	[42.51044, 38.76551]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	MAKKA_398E213N_S	[39.83612, 21.39132]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	ABYAYN_449E131N_S	[44.96348, 13.14229]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	ABYAYN_449E131N_S	[44.96348, 13.14229]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	NASAFAN_448E140N_R	[44.8432, 14.02916]
DHATIRQ_404E216N_S	[40.42853, 21.62677]	NASAFAN_448E140N_R	[44.8432, 14.02916]
DHIMAR_443E145N_R	[44.3972, 14.56364]	SANA_442E153N_S	[44.20186, 15.37373]
DHIMAR_443E145N_R	[44.3972, 14.56364]	NASAFAN_448E140N_R	[44.8432, 14.02916]
DHIMAR_443E145N_R	[44.3972, 14.56364]	HADRAMAWT_488E156N_R	[48.80405, 15.64792]
DHIMAR_443E145N_R	[44.3972, 14.56364]	SHIBAM_439E155N_S	[43.90335, 15.51632]
DHIMAR_443E145N_R	[44.3972, 14.56364]	BADR_388E237N_S	[38.80098, 23.72676]
JAJISTAN_704E405N_S	[70.43986, 40.55623]	SAMARQAND_670E396N_S	[67.03225, 39.67905]
[40.55623, 70.43986]	[70.43986, 40.55623]	SAMGHAR_702E404N_S	[69.86649534146348, 40.41716954534972]
[40.41716954534972, 69.86649534146348]	[69.86649534146348, 40.41716954534972]	KHUJANDA_696E402N_S	[69.29431159309064, 40.27811603919495]
[40.27811603919495, 69.29431159309064]	[69.29431159309064, 40.27811603919495]	شاوكث,Khurasan,Sijistan,Transoxiana	[68.72330048572927, 40.139069452667876]
[40.139069452667876, 68.72330048572927]	[68.72330048572927, 40.139069452667876]	SABAT_687E399N_S	[68.15345381583442, 40.00002975716269]
JAJISTAN_704E405N_S	[70.43986, 40.55623]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
JAJISTAN_704E405N_S	[70.43986, 40.55623]	BASAND_672E382N_S	[67.24396, 38.21375]
AMID_402E379N_S	[40.21323, 37.9151]	BADLIS_421E383N_S	[42.13266, 38.3955]
AMID_402E379N_S	[40.21323, 37.9151]	TALLHUM_397E381N_S	[39.75447, 38.19784]
AMID_402E379N_S	[40.21323, 37.9151]	MAYYAFARIQIN_410E381N_S	[41.00798, 38.14322]
AMID_402E379N_S	[40.21323, 37.9151]	ARZAN_416E379N_S	[41.65964, 37.9789]
AMID_402E379N_S	[40.21323, 37.9151]	AKHLAT_425E387N_S	[42.51044, 38.76551]
JUNDAYSABUR_485E322N_S	[48.53919, 32.29866]	SUS_482E322N_S	[48.26047, 32.20166]
JUNDAYSABUR_485E322N_S	[48.53919, 32.29866]	TIB_473E322N_S	[47.30428, 32.22674]
JUNDAYSABUR_485E322N_S	[48.53919, 32.29866]	DIZ_484E323N_S	[48.42219, 32.38975]
[32.29866, 48.53919]	[48.53919, 32.29866]	LUR_483E325N_R	[48.50025956905235, 32.32900152192019]
JUNDAYSABUR_485E322N_S	[48.53919, 32.29866]	AHWAZ_486E313N_S	[48.69059, 31.32986]
[32.0511, 48.85461]	[48.85461, 32.0511]	ASKARMUKRAM_488E316N_S	[48.90523828129896, 31.72854621424661]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	NAFTA_079E338N_S	[7.90257, 33.87018]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SABIBA_091E354N_S	[9.16117, 35.41674]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	UBBA_087E358N_S	[8.72082, 35.80744]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	ZAWILA_147E257N_S	[14.78841, 25.78099]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SUSA_106E358N_S	[10.6156, 35.81044]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	TAHIRT_013E353N_S	[1.36504, 35.36971]
[35.66309, 4.53218]	[4.53218, 35.66309]	ASHIR_031E357N_S	[3.067813603608279, 35.652296112191735]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	AZILA_059W355N_S	[-5.97486, 35.58306]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	JAZIRABANUZAGHANNAYA_030E367N_S	[3.09046, 36.70793]
[35.70049, 10.14137]	[10.14137, 35.70049]	TUNIS_101E367N_S	[9.271337421531566, 35.84871180964576]
[35.84871180964576, 9.271337421531566]	[9.271337421531566, 35.84871180964576]	TABARQA_088E369N_S	[6.3534954221649995, 36.31801766804543]
[36.31801766804543, 6.3534954221649995]	[6.3534954221649995, 36.31801766804543]	TANAS_013E364N_S	[4.596387171763472, 36.60787858075986]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	JARAWAABUAYSH_022W350N_S	[-2.28691, 35.09519]
[35.36971, 1.36504]	[1.36504, 35.36971]	FAKKAN_000E352N_S	[-0.7287124031232433, 35.357705421404496]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SA_028W344N_S	[-2.89875, 34.41816]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]
[35.70049, 10.14137]	[10.14137, 35.70049]	الكبس,Maghrib,Barqa,Andalus	[10.581340068047227, 35.63895904434557]
[35.63895904434557, 10.581340068047227]	[10.581340068047227, 35.63895904434557]	KATANA_102E336N_S	[11.020971896413554, 35.577429901401594]
[35.577429901401594, 11.020971896413554]	[11.020971896413554, 35.577429901401594]	ZAYTUNA_101E343N_S	[11.460266520900706, 35.5159025683319]
[33.86603, 10.08563]	[10.08563, 33.86603]	FAWWARA_105E335N_S	[10.51594445744489, 33.80455193339596]
[33.80455193339596, 10.51594445744489]	[10.51594445744489, 33.80455193339596]	BARJAMT_116E330N_S	[10.945950235987173, 33.74307559941083]
[33.74307559941083, 10.945950235987173]	[10.945950235987173, 33.74307559941083]	قصر الدرق,Maghrib,Barqa,Andalus	[11.375648281157948, 33.681600995513925]
[33.681600995513925, 11.375648281157948]	[11.375648281157948, 33.681600995513925]	بئر الجمالين,Maghrib,Barqa,Andalus	[11.80503953567907, 33.62012811918416]
[33.62012811918416, 11.80503953567907]	[11.80503953567907, 33.62012811918416]	ATRABULUS_131E328N_S	[12.234124939476423, 33.558656967909975]
[33.558656967909975, 12.234124939476423]	[12.234124939476423, 33.558656967909975]	المسدودة,Maghrib,Barqa,Andalus	[12.662905429693144, 33.497187539189355]
[33.497187539189355, 12.662905429693144]	[12.662905429693144, 33.497187539189355]	ارسطا,Maghrib,Barqa,Andalus	[13.091381940702759, 33.435719830529706]
[33.435719830529706, 13.091381940702759]	[13.091381940702759, 33.435719830529706]	الراشدية,Maghrib,Barqa,Andalus	[13.519555404122249, 33.37425383944788]
[33.37425383944788, 13.519555404122249]	[13.519555404122249, 33.37425383944788]	QUSURHASSAN_158E312N_S	[13.947426748825063, 33.31278956347012]
[33.31278956347012, 13.947426748825063]	[13.947426748825063, 33.31278956347012]	MAGHMADASH_162E311N_S	[14.374996900954029, 33.251327000132]
[33.251327000132, 14.374996900954029]	[14.374996900954029, 33.251327000132]	SURT_166E310N_S	[14.80226678393423, 33.1898661469784]
[33.1898661469784, 14.80226678393423]	[14.80226678393423, 33.1898661469784]	QASRIBADI_172E309N_S	[15.22923731848578, 33.12840700156349]
[33.12840700156349, 15.22923731848578]	[15.22923731848578, 33.12840700156349]	YAHUDIYYATAYN_177E307N_S	[15.65590942263655, 33.066949561450656]
[33.066949561450656, 15.65590942263655]	[15.65590942263655, 33.066949561450656]	QASRATISH_181E305N_S	[16.082284011734814, 33.005493824212465]
[33.005493824212465, 16.082284011734814]	[16.082284011734814, 33.005493824212465]	SABKHAMANHUSHA_186E297N_R	[16.508361998461847, 32.94403978743066]
[32.94403978743066, 16.508361998461847]	[16.508361998461847, 32.94403978743066]	بلد روب,Maghrib,Barqa,Andalus	[16.934144292844422, 32.88258744869609]
[32.88258744869609, 16.934144292844422]	[16.934144292844422, 32.88258744869609]	برمست,Maghrib,Barqa,Andalus	[17.359631802267273, 32.821136805608695]
[32.821136805608695, 17.359631802267273]	[17.359631802267273, 32.821136805608695]	SULUQ_202E314N_S	[17.784825431485466, 32.75968785577743]
[32.75968785577743, 17.784825431485466]	[17.784825431485466, 32.75968785577743]	اوبران,Maghrib,Barqa,Andalus	[18.209726082636724, 32.69824059682028]
[32.69824059682028, 18.209726082636724]	[18.209726082636724, 32.69824059682028]	قصر الفيل,Maghrib,Barqa,Andalus	[18.634334655253674, 32.63679502636419]
[32.63679502636419, 18.634334655253674]	[18.634334655253674, 32.63679502636419]	مليتية,Maghrib,Barqa,Andalus	[19.05865204627602, 32.57535114204502]
[32.57535114204502, 19.05865204627602]	[19.05865204627602, 32.57535114204502]	BARQA_208E323N_S	[19.482679150062676, 32.51390894150756]
[32.51390894150756, 19.482679150062676]	[19.482679150062676, 32.51390894150756]	الندامة,Maghrib,Barqa,Andalus	[19.906416858403826, 32.45246842240542]
[32.45246842240542, 19.906416858403826]	[19.906416858403826, 32.45246842240542]	تاكنست,Maghrib,Barqa,Andalus	[20.329866060532886, 32.39102958240105]
[32.39102958240105, 20.329866060532886]	[20.329866060532886, 32.39102958240105]	المغار,Maghrib,Barqa,Andalus	[20.753027643138463, 32.329592419165714]
[32.329592419165714, 20.753027643138463]	[20.753027643138463, 32.329592419165714]	HALIMAN_222E327N_S	[21.1759024903762, 32.26815693037937]
[32.26815693037937, 21.1759024903762]	[21.1759024903762, 32.26815693037937]	WADIMAKHIL_226E322N_W	[21.59849148388058, 32.206723113730725]
[32.206723113730725, 21.59849148388058]	[21.59849148388058, 32.206723113730725]	JUBBMAYDAN_233E321N_S	[22.020795502776668, 32.14529096691717]
[32.14529096691717, 22.020795502776668]	[22.020795502776668, 32.14529096691717]	JIYADSAGHIR_239E319N_S	[22.442815423691783, 32.08386048764473]
[32.08386048764473, 22.442815423691783]	[22.442815423691783, 32.08386048764473]	HAYYABDALLAH_244E318N_S	[22.864552120767115, 32.022431673628034]
[32.022431673628034, 22.864552120767115]	[22.864552120767115, 32.022431673628034]	MARJSHAYKH_248E316N_S	[23.286006465669274, 31.9610045225903]
[31.9610045225903, 23.286006465669274]	[23.286006465669274, 31.9610045225903]	AQABA_251E314N_S	[23.707179327601793, 31.89957903226329]
[31.89957903226329, 23.707179327601793]	[23.707179327601793, 31.89957903226329]	KHARAIBABUHALIMA_255E314N_S	[24.12807157331655, 31.838155200387252]
[31.838155200387252, 24.12807157331655]	[24.12807157331655, 31.838155200387252]	KHIRBAQAWM_261E313N_S	[24.54868406712514, 31.77673302471092]
[31.77673302471092, 24.54868406712514]	[24.54868406712514, 31.77673302471092]	QASRSHAMMAS_263E313N_S	[24.969017670910198, 31.715312502991477]
[31.715312502991477, 24.969017670910198]	[24.969017670910198, 31.715312502991477]	SIKKAHAMMAM_267E311N_S	[25.389073244136636, 31.653893632994492]
[31.653893632994492, 25.389073244136636]	[25.389073244136636, 31.653893632994492]	JUBBAWSAJ_273E310N_S	[25.80885164386285, 31.592476412493912]
[31.592476412493912, 25.80885164386285]	[25.80885164386285, 31.592476412493912]	KANAISHADID_279E309N_S	[26.228353724751855, 31.53106083927202]
[31.53106083927202, 26.228353724751855]	[26.228353724751855, 31.53106083927202]	TAHUNA_283E308N_S	[26.647580339082356, 31.469646911119398]
[31.469646911119398, 26.647580339082356]	[26.647580339082356, 31.469646911119398]	HANIYYARUM_288E308N_S	[27.06653233675978, 31.40823462583493]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
QAYRAWAN_101E357N_S	[10.14137, 35.70049]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
QABIS_100E338N_S	[10.08563, 33.86603]	QAYRAWAN_101E357N_S	[10.14137, 35.70049]
QABIS_100E338N_S	[10.08563, 33.86603]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
QABIS_100E338N_S	[10.08563, 33.86603]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
QABIS_100E338N_S	[10.08563, 33.86603]	NAFTA_079E338N_S	[7.90257, 33.87018]
QABIS_100E338N_S	[10.08563, 33.86603]	SABIBA_091E354N_S	[9.16117, 35.41674]
WADIQURA_382E256N_W	[38.29849, 25.67549]	SUQYAYAZID_383E261N_S	[38.35433, 26.15916]
WADIQURA_382E256N_W	[38.29849, 25.67549]	MANHAB_422E272N_R	[42.21215, 27.2743]
WADIQURA_382E256N_W	[38.29849, 25.67549]	TAYMA_385E275N_S	[38.52, 27.58081]
WADIQURA_382E256N_W	[38.29849, 25.67549]	WADITAYY_419E270N_R	[41.94575, 27.05571]
WADIQURA_382E256N_W	[38.29849, 25.67549]	JARBA_381E304N_S	[38.12681, 30.48436]
ARISH_338E311N_S	[33.80807, 31.12453]	RAMLA_348E319N_S	[34.86436, 31.92484]
ARISH_338E311N_S	[33.80807, 31.12453]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
ARISH_338E311N_S	[33.80807, 31.12453]	FARAMA_325E310N_S	[32.59811, 31.02282]
ARISH_338E311N_S	[33.80807, 31.12453]	FARAMA_325E310N_S	[32.59811, 31.02282]
JUHFA_391E226N_S	[39.12422, 22.60833]	BADR_388E237N_S	[38.80098, 23.72676]
JUHFA_391E226N_S	[39.12422, 22.60833]	JAR_385E238N_S	[38.50713, 23.8182]
JUHFA_391E226N_S	[39.12422, 22.60833]	JAR_385E238N_S	[38.50713, 23.8182]
JUHFA_391E226N_S	[39.12422, 22.60833]	ABYAYN_449E131N_S	[44.96348, 13.14229]
JUHFA_391E226N_S	[39.12422, 22.60833]	NASAFAN_448E140N_R	[44.8432, 14.02916]
DUFANA_066E354N_S	[6.62915, 35.49564]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
DUFANA_066E354N_S	[6.62915, 35.49564]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
DUFANA_066E354N_S	[6.62915, 35.49564]	NAFTA_079E338N_S	[7.90257, 33.87018]
DUFANA_066E354N_S	[6.62915, 35.49564]	SABIBA_091E354N_S	[9.16117, 35.41674]
QARN_402E214N_S	[40.21296, 21.46576]	TAIF_404E212N_S	[40.40566, 21.21629]
QARN_402E214N_S	[40.21296, 21.46576]	JUDDA_391E214N_S	[39.1779, 21.46201]
QARN_402E214N_S	[40.21296, 21.46576]	JUDDA_391E214N_S	[39.1779, 21.46201]
QARN_402E214N_S	[40.21296, 21.46576]	JUDDA_391E214N_S	[39.1779, 21.46201]
QARN_402E214N_S	[40.21296, 21.46576]	JUDDA_391E214N_S	[39.1779, 21.46201]
QARN_402E214N_S	[40.21296, 21.46576]	MAKKA_398E213N_S	[39.83612, 21.39132]
QARN_402E214N_S	[40.21296, 21.46576]	MAKKA_398E213N_S	[39.83612, 21.39132]
QARN_402E214N_S	[40.21296, 21.46576]	ABYAYN_449E131N_S	[44.96348, 13.14229]
QARN_402E214N_S	[40.21296, 21.46576]	ABYAYN_449E131N_S	[44.96348, 13.14229]
QARN_402E214N_S	[40.21296, 21.46576]	ABYAYN_449E131N_S	[44.96348, 13.14229]
QARN_402E214N_S	[40.21296, 21.46576]	ABYAYN_449E131N_S	[44.96348, 13.14229]
QARN_402E214N_S	[40.21296, 21.46576]	NASAFAN_448E140N_R	[44.8432, 14.02916]
QARN_402E214N_S	[40.21296, 21.46576]	NASAFAN_448E140N_R	[44.8432, 14.02916]
QARN_402E214N_S	[40.21296, 21.46576]	NASAFAN_448E140N_R	[44.8432, 14.02916]
QARN_402E214N_S	[40.21296, 21.46576]	NASAFAN_448E140N_R	[44.8432, 14.02916]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	ARRAJAN_502E306N_S	[50.29766, 30.6103]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	AHWAZ_486E313N_S	[48.69059, 31.32986]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	DIZ_484E323N_S	[48.42219, 32.38975]
[31.28576, 49.60131]	[49.60131, 31.28576]	TIRAM_498E313N_S	[49.367991128536104, 31.507175655609007]
[31.507175655609007, 49.367991128536104]	[49.367991128536104, 31.507175655609007]	GHARWA_498E315N_S	[49.13411651316593, 31.728589471020943]
[31.728589471020943, 49.13411651316593]	[49.13411651316593, 31.728589471020943]	BAZIR_498E316N_S	[48.89967999546593, 31.950001437436253]
[31.950001437436253, 48.89967999546593]	[48.89967999546593, 31.950001437436253]	IDHAJ_498E318N_S	[48.66467535581836, 32.17141154593658]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	UMAN_564E238N_R	[56.45284, 23.82088]
RAMHURMUZ_496E312N_S	[49.60131, 31.28576]	UMAN_564E238N_R	[56.45284, 23.82088]
SINIZ_502E299N_S	[50.27838, 29.92283]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
SINIZ_502E299N_S	[50.27838, 29.92283]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
SINIZ_502E299N_S	[50.27838, 29.92283]	SURU_562E271N_S	[56.21348, 27.19067]
SINIZ_502E299N_S	[50.27838, 29.92283]	ANJIRA_544E321N_S	[54.41329, 32.14014]
HADDADA_548E362N_S	[54.80181, 36.2852]	BISTAM_550E364N_S	[55.07205, 36.45952]
HADDADA_548E362N_S	[54.80181, 36.2852]	QARINAYN_624E365N_S	[62.44974, 36.5754]
[36.2852, 54.80181]	[54.80181, 36.2852]	بدش,Daylam	[56.3243576330224, 36.38212587880649]
[36.38212587880649, 56.3243576330224]	[56.3243576330224, 36.38212587880649]	مرجان,Daylam	[57.84880728995607, 36.47901749482752]
[36.47901749482752, 57.84880728995607]	[57.84880728995607, 36.47901749482752]	HAFDAR_561E363N_S	[59.375167422063676, 36.57587477441529]
HADDADA_548E362N_S	[54.80181, 36.2852]	TAQ_621E306N_S	[62.12651, 30.68777]
HADDADA_548E362N_S	[54.80181, 36.2852]	NIH_600E315N_S	[60.05406, 31.5777]
HADDADA_548E362N_S	[54.80181, 36.2852]	TUN_581E339N_S	[58.11679, 33.92591]
DAWRAQ_489E308N_S	[48.92625, 30.81069]	AHWAZ_486E313N_S	[48.69059, 31.32986]
DAWRAQ_489E308N_S	[48.92625, 30.81069]	BASINNA_483E319N_S	[48.30405, 31.99567]
DAWRAQ_489E308N_S	[48.92625, 30.81069]	TIB_473E322N_S	[47.30428, 32.22674]
DAWRAQ_489E308N_S	[48.92625, 30.81069]	TIB_473E322N_S	[47.30428, 32.22674]
